Dataset,Att,Measure,Acc,SP,EO,PP
S2F4_0,Y,mean,0.9081628306804947,-0.7869464441819976,-0.4475919175165903,0.1962065102933409
S2F4_0,Y,std,0.0073168213488721,0.0171219781976052,0.0831672313618815,0.0713005767901125
S2F4_1,Y,mean,0.9216272751516768,-0.8402486544435568,-0.9300678559174506,0.026738683420323
S2F4_1,Y,std,0.0128262349496643,0.0190040881303637,0.0197028969990758,0.3158605916766498
S2F4_2,Y,mean,0.9115837682279924,-0.791296390641979,-0.9127732025159944,-0.0804739208356264
S2F4_2,Y,std,0.0086115209307471,0.0237092058548708,0.0184258434663073,0.0116234114660195
S2F4_3,Y,mean,0.8838695862303272,-0.7113815116910734,,-0.1016099442547202
S2F4_3,Y,std,0.0108768236672261,0.0265366086539244,,0.0169574315119021
S3A0,Y,mean,0.8452,-0.0146698973396154,-0.0074785000828341,0.0095472730034671
S3A0,Y,std,0.0106437253294553,0.0224037270104533,0.0346139176050998,0.0346306167590391
S3A1,Y,mean,0.8476000000000001,-0.0513995418373057,-0.0180180742849258,0.0052003653917528
S3A1,Y,std,0.0128944432476422,0.0219423025875303,0.0245323815154079,0.0291197490624877
S3A10,Y,mean,0.8982000000000001,-0.62947757024447,-0.1752627799925761,0.063291966003309
S3A10,Y,std,0.0121728294893906,0.0305727329893174,0.0527409959950723,0.0394645871161079
S3A11,Y,mean,0.9036,-0.6871101988747742,-0.2039057048278144,0.0886698855730316
S3A11,Y,std,0.0117586847337049,0.0215706976093256,0.0582025383192858,0.0243710817014268
S3A2,Y,mean,0.8488999999999999,-0.0888283751247989,-0.0274649621818996,0.0203258380560023
S3A2,Y,std,0.0164279572003879,0.0201437053703148,0.013370932111798,0.0363465327899775
S3A3,Y,mean,0.8532,-0.1309371656778799,-0.0331394430137614,0.0161675402909087
S3A3,Y,std,0.0158871016865884,0.0248195395793628,0.0280139627519874,0.0326380947148994
S3A4,Y,mean,0.8534,-0.1806355463461673,-0.0509021645563933,0.0155219973655318
S3A4,Y,std,0.0112269516986778,0.0271940622952489,0.0336414319070909,0.0327297147421749
S3A5,Y,mean,0.8583999999999999,-0.2682231740752675,-0.0567814248613748,0.0095906471557557
S3A5,Y,std,0.0107206964947867,0.025845452598505,0.0418650700630127,0.0321132425596981
S3A6,Y,mean,0.8654999999999999,-0.3536977749392835,-0.0935763625929121,0.0366690446950325
S3A6,Y,std,0.0110176625873589,0.0256519495312798,0.0510626186446114,0.0272088725442057
S3A7,Y,mean,0.8723000000000001,-0.4447825252031515,-0.1324633763713978,0.0312209221747879
S3A7,Y,std,0.0144302922123335,0.0342479955698654,0.0438264047085679,0.0294719801552836
S3A8,Y,mean,0.8788,-0.5090661526003436,-0.1490804307653627,0.0467617309707827
S3A8,Y,std,0.012488216668346,0.02752037196767,0.0370369292989685,0.0298306155192767
S3A9,Y,mean,0.8881,-0.5659730578680471,-0.1645935132499658,0.0626207780463634
S3A9,Y,std,0.0135519576281641,0.0336876258618778,0.0545573151512846,0.0280765169159882
S3B0_0,Y,mean,0.7912,0.0011459457084759,0.0243771829776586,0.0060582834929535
S3B0_0,Y,std,0.0113998050665595,0.0270411274079627,0.0380469124909111,0.0628652544189755
S3B0_1,Y,mean,0.7912,0.0011459457084759,0.0243771829776586,0.0060582834929535
S3B0_1,Y,std,0.0113998050665595,0.0270411274079627,0.0380469124909111,0.0628652544189755
S3B0_2,Y,mean,0.7912,0.0011459457084759,0.0243771829776586,0.0060582834929535
S3B0_2,Y,std,0.0113998050665595,0.0270411274079627,0.0380469124909111,0.0628652544189755
S3B0_3,Y,mean,0.7913000000000001,0.0009536380161682,0.0239385864864306,0.0061445735289923
S3B0_3,Y,std,0.011576316819745,0.0270861086945231,0.038130316513761,0.0629737983649589
S3B0_4,Y,mean,0.7911,0.0005421153824233,0.0239385864864306,0.0052702189771884
S3B0_4,Y,std,0.0115801554393712,0.0269840644676069,0.038130316513761,0.0631768191135764
S3B1_0,Y,mean,0.7947,-0.1528316880874308,-0.064983992047614,0.0003283764482127
S3B1_0,Y,std,0.0134664191396393,0.0168138166659634,0.0313244903295253,0.0415498933120486
S3B1_1,Y,mean,0.7947,-0.1528316880874308,-0.064983992047614,0.0003283764482127
S3B1_1,Y,std,0.0134664191396393,0.0168138166659634,0.0313244903295253,0.0415498933120486
S3B1_2,Y,mean,0.7947,-0.1528316880874308,-0.064983992047614,0.0003283764482127
S3B1_2,Y,std,0.0134664191396393,0.0168138166659634,0.0313244903295253,0.0415498933120486
S3B1_3,Y,mean,0.7948000000000001,-0.1530239957797385,-0.065383992047614,0.0004187923614134
S3B1_3,Y,std,0.013587576024524,0.016809193517288,0.030820531128763,0.0415265980629221
S3B1_4,Y,mean,0.7947000000000001,-0.1532297570966109,-0.065383992047614,7.894045330636701e-05
S3B1_4,Y,std,0.0136385890439997,0.0167300202750019,0.030820531128763,0.0418405842685195
S3B2_0,Y,mean,0.8101,-0.2955978758725741,-0.1275926299377215,0.0042330781503213
S3B2_0,Y,std,0.0102788888288352,0.0256599023875489,0.0299694055823867,0.0394146031832487
S3B2_1,Y,mean,0.8101,-0.2955978758725741,-0.1275926299377215,0.0042330781503213
S3B2_1,Y,std,0.0102788888288352,0.0256599023875489,0.0299694055823867,0.0394146031832487
S3B2_2,Y,mean,0.8101,-0.2955978758725741,-0.1275926299377215,0.0042330781503213
S3B2_2,Y,std,0.0102788888288352,0.0256599023875489,0.0299694055823867,0.0394146031832487
S3B2_3,Y,mean,0.8101,-0.2955978758725741,-0.1275926299377215,0.0042330781503213
S3B2_3,Y,std,0.0102788888288352,0.0256599023875489,0.0299694055823867,0.0394146031832487
S3B2_4,Y,mean,0.8103,-0.2960102487596944,-0.1283267750964046,0.0043924069805398
S3B2_4,Y,std,0.0101000550053507,0.0256471749655073,0.0293331526541897,0.039289104605566
S3B3_0,Y,mean,0.8369,-0.544591470629719,-0.2426291888639649,0.0573320267463124
S3B3_0,Y,std,0.0127231198130717,0.0233895341673898,0.0440535793098297,0.0548476469029527
S3B3_1,Y,mean,0.8369,-0.544591470629719,-0.2426291888639649,0.0573320267463124
S3B3_1,Y,std,0.0127231198130717,0.0233895341673898,0.0440535793098297,0.0548476469029527
S3B3_2,Y,mean,0.8369,-0.544591470629719,-0.2426291888639649,0.0573320267463124
S3B3_2,Y,std,0.0127231198130717,0.0233895341673898,0.0440535793098297,0.0548476469029527
S3B3_3,Y,mean,0.8369,-0.544591470629719,-0.2426291888639649,0.0573320267463124
S3B3_3,Y,std,0.0127231198130717,0.0233895341673898,0.0440535793098297,0.0548476469029527
S3B3_4,Y,mean,0.837,-0.544798082199967,-0.2429198865383835,0.0573678415753174
S3B3_4,Y,std,0.0129271462864435,0.0234531042974331,0.0441354325121687,0.0548354982234033
S3B4_0,Y,mean,0.8796000000000002,-0.7311633287721746,-0.3190582371752115,0.0983168447870721
S3B4_0,Y,std,0.0113352939480583,0.0190079102965249,0.0404274701317392,0.0581253643533031
S3B4_1,Y,mean,0.8794000000000001,-0.7307509558850542,-0.3185625125695798,0.0982748180545607
S3B4_1,Y,std,0.0110373104614404,0.0190706069125295,0.0404973572659872,0.0581023618542631
S3B4_2,Y,mean,0.8794000000000001,-0.7307509558850542,-0.3185625125695798,0.0982748180545607
S3B4_2,Y,std,0.0110373104614404,0.0190706069125295,0.0404973572659872,0.0581023618542631
S3B4_3,Y,mean,0.8794000000000001,-0.7307509558850542,-0.3185625125695798,0.0982748180545607
S3B4_3,Y,std,0.0110373104614404,0.0190706069125295,0.0404973572659872,0.0581023618542631
S3B4_4,Y,mean,0.8795000000000002,-0.7309575674553022,-0.3188131391359958,0.0982966686203132
S3B4_4,Y,std,0.0111280426550824,0.0190375866105818,0.0407406890385332,0.0581430941391482
S3C0,Y,mean,0.6065000000000002,0.0956821317164749,0.0872170018481094,0.0419462819103431
S3C0,Y,std,0.0281671597589975,0.2343284638561605,0.2366922526106309,0.103132355902561
S3C1,Y,mean,0.6023999999999999,0.0825038371428315,0.0689965583242033,0.0846915557312848
S3C1,Y,std,0.0307795025589722,0.242522645914274,0.2464762008302049,0.0962681723672952
S3C10,Y,mean,0.7078,-0.503978005501407,-0.5521664399764934,0.1216440185022226
S3C10,Y,std,0.077704282736253,0.2989266410983111,0.3014101381926793,0.4031006857066193
S3C11,Y,mean,0.8236000000000001,-0.8900947666938451,-0.923680142243007,-0.1387102877383233
S3C11,Y,std,0.0060955357070199,0.0420605946180844,0.0313602061590353,0.0200009314609808
S3C2,Y,mean,0.5916,-0.0701240263360347,-0.0593046647674178,0.080242841875956
S3C2,Y,std,0.0424112144498493,0.2298150447080648,0.2145692771732315,0.0672346785983709
S3C3,Y,mean,0.5929,-0.0701240263360347,-0.054855690231892,0.1290024279945285
S3C3,Y,std,0.0449652952595418,0.2298150447080648,0.2177492790811944,0.0597932661864023
S3C4,Y,mean,0.588,-0.1212949323160564,-0.1353391242804483,0.151033429771675
S3C4,Y,std,0.0500932463844512,0.2475727373432034,0.2647953802704954,0.1657649056085992
S3C5,Y,mean,0.5899000000000001,-0.1842086713559322,-0.2420452080511406,0.2651856907032326
S3C5,Y,std,0.049525414351287,0.2306194824961804,0.2217242194267394,0.1857420115629537
S3C6,Y,mean,0.6172000000000001,-0.2740003864396629,-0.2997243900188441,0.3254601618229161
S3C6,Y,std,0.0266283057415725,0.1814390231549039,0.1881862467852451,0.1927492899249098
S3C7,Y,mean,0.6261,-0.2740003864396629,-0.2928925036153571,0.4054400910737243
S3C7,Y,std,0.0313916124678764,0.1814390231549039,0.194752959721017,0.1993643884900399
S3C8,Y,mean,0.6827,-0.503978005501407,-0.5705551650458268,0.0430631090569279
S3C8,Y,std,0.0570147154494151,0.2989266410983111,0.2912251494392793,0.3962061685087166
S3C9,Y,mean,0.6958,-0.503978005501407,-0.5635747793163921,0.0815509124143195
S3C9,Y,std,0.0682019875891539,0.2989266410983111,0.2937770693626225,0.39767459949934
S3D0_0,Y,mean,0.845635841046897,0.0054513548721286,0.0079863880451814,0.020537487438062
S3D0_0,Y,std,0.0138812351267721,0.0289409339578475,0.0325998057238132,0.0388277640749983
S3D0_1,Y,mean,0.8442423631414456,-0.0219723362604721,-0.0427582167328162,-0.0124011410326201
S3D0_1,Y,std,0.0200020315014523,0.0644965588713206,0.1063676808292657,0.0833811043376243
S3D0_2,Y,mean,0.8465791583166332,-0.0988400985846994,-0.1107967396712508,-0.0349390252824933
S3D0_2,Y,std,0.0132016538091373,0.3041636643780258,0.3509448659976264,0.215629776152969
S3D0_3,Y,mean,0.8438084150061661,-0.2486079288081082,-0.0417156286721503,-0.1415337877963765
S3D0_3,Y,std,0.0162486344080587,0.3511262107930449,0.3201783936747547,0.0273889426652
S3D1_0,Y,mean,0.8513887994043913,-0.128588019635406,-0.0444421486510617,0.0199618976242641
S3D1_0,Y,std,0.0073342996727549,0.0300652676306737,0.047956822086674,0.0475672490468036
S3D1_1,Y,mean,0.8471784790133414,-0.1138073429317464,-0.0371646447859652,-0.0318238044420394
S3D1_1,Y,std,0.0190594520454355,0.0511662160612085,0.145450599784407,0.0916182708605235
S3D1_2,Y,mean,0.8499855711422846,-0.0834227616447711,-0.0040538178519264,0.0667754996280903
S3D1_2,Y,std,0.0128456991222845,0.3095682322560494,0.3806926608922116,0.3492797804383353
S3D1_3,Y,mean,0.8462237132472253,-0.2506271167037817,0.2082843713278496,-0.1399304801778461
S3D1_3,Y,std,0.0163615776738213,0.3522090384976223,0.033374996918519,0.0271467638828545
S3D2_0,Y,mean,0.8580757969489365,-0.229529249264957,-0.0377736166806889,0.0316851261442514
S3D2_0,Y,std,0.0107048197147977,0.0392624340119329,0.0702165818050076,0.0331564649367201
S3D2_1,Y,mean,0.8497419094666802,-0.1692768935785166,-0.0128900474192096,0.0171983708142741
S3D2_1,Y,std,0.0166278925408187,0.0491207876031125,0.1191939056893391,0.0995345649854099
S3D2_2,Y,mean,0.8497851703406812,-0.084428797862075,-0.0342857544486592,0.1166133183445193
S3D2_2,Y,std,0.0127267911426457,0.3085507793813096,0.4076062317160288,0.4185602853359986
S3D2_3,Y,mean,0.8464245148309211,-0.2513846986575865,0.2101308038808039,-0.1397480469277221
S3D2_3,Y,std,0.0153396855800989,0.3523322251289854,0.0359862468769141,0.0263339564725284
S3D3_0,Y,mean,0.8616902547802618,-0.4497871998700279,-0.1451610185476762,0.0534137531108254
S3D3_0,Y,std,0.0106325238743298,0.0259071828593636,0.0495815813480782,0.0876936510714921
S3D3_1,Y,mean,0.8523080283630742,-0.3091897072493492,-0.0453078385338735,0.1080209302415304
S3D3_1,Y,std,0.0170054889768512,0.062769142453815,0.2348684479962195,0.2383032847042788
S3D3_2,Y,mean,0.8479819639278556,-0.1388700432403829,0.2202643171806168,0.5140845892547047
S3D3_2,Y,std,0.0121417337677338,0.2962438881943882,,0.4738769864059015
S3D3_3,Y,mean,0.8458200817810088,-0.2513846986575865,,0.0602519530722778
S3D3_3,Y,std,0.0147508368625302,0.3523322251289854,,0.4271724376224795
S3D4_0,Y,mean,0.8840284489115107,-0.6094950186232847,-0.1803645031986356,0.0797086679328066
S3D4_0,Y,std,0.0059589857778523,0.0168967332167462,0.0855204160092143,0.1233763014601962
S3D4_1,Y,mean,0.8502890076284573,-0.3913868823339593,-0.1476054255461902,0.2638617425801249
S3D4_1,Y,std,0.0139769372608256,0.0643379442969182,0.3768015915516796,0.3683914697951529
S3D4_2,Y,mean,0.8475819639278557,-0.1406849781613222,,0.5641847924827614
S3D4_2,Y,std,0.0120596785307027,0.2952237561568281,,0.4781544168624392
S3D4_3,Y,mean,0.8470273252417732,-0.2528988360482095,,0.0613675049808333
S3D4_3,Y,std,0.0141901910864293,0.3531154352593744,,0.4279406975829403
S3E0_0,Y,mean,0.8454,-0.0267186455079883,-0.0106548422214873,0.0036014522523076
S3E0_0,Y,std,0.0124650622853549,0.0224366488810589,0.0305771954834812,0.0339726222887126
S3E0_1,Y,mean,0.8541000000000001,-0.1401932741629234,-0.0333676682100912,0.0170703788364243
S3E0_1,Y,std,0.0163465932570401,0.0267182670202876,0.0299572392471005,0.0325581622070302
S3E0_2,Y,mean,0.8596,-0.2798775274977725,-0.0659071888585663,0.0096351901185305
S3E0_2,Y,std,0.0113744352729169,0.0254271099649243,0.0410576097801374,0.0297613215046525
S3E0_3,Y,mean,0.8804000000000001,-0.5130679596957017,-0.1454253104006436,0.0460407803980965
S3E0_3,Y,std,0.0127121988656565,0.0289231144537744,0.0338739793813437,0.0299337535138581
S3E0_4,Y,mean,0.9031,-0.6949271264751278,-0.2144860775899597,0.0918356386983242
S3E0_4,Y,std,0.0124583751392832,0.0221500744941664,0.068139510954702,0.0275814633613205
S3E1_0,Y,mean,0.8541000000000001,-0.1401932741629234,-0.0333676682100912,0.0170703788364243
S3E1_0,Y,std,0.0163465932570401,0.0267182670202876,0.0299572392471005,0.0325581622070302
S3E1_1,Y,mean,0.8583999999999999,-0.2682231740752675,-0.0567814248613748,0.0095906471557557
S3E1_1,Y,std,0.0107206964947867,0.025845452598505,0.0418650700630127,0.0321132425596981
S3E1_2,Y,mean,0.8671,-0.4098693342571186,-0.1200525208732713,0.0218701458506057
S3E1_2,Y,std,0.0111100555054119,0.0298883334882977,0.0539347280366306,0.0419660116828952
S3E1_3,Y,mean,0.8917999999999999,-0.6015946653997235,-0.1839033294892227,0.0645186726473195
S3E1_3,Y,std,0.0131047065336593,0.0305001998740731,0.0451252345121379,0.0359751004519151
S3E1_4,Y,mean,0.9217,-0.775930331739757,-0.223102356124059,0.0756242129495711
S3E1_4,Y,std,0.0095108125602156,0.0204452585634211,0.0851135984580089,0.0407874379232529
S3E2_0,Y,mean,0.8596,-0.2798775274977725,-0.0659071888585663,0.0096351901185305
S3E2_0,Y,std,0.0113744352729169,0.0254271099649243,0.0410576097801374,0.0297613215046525
S3E2_1,Y,mean,0.8671,-0.4098693342571186,-0.1200525208732713,0.0218701458506057
S3E2_1,Y,std,0.0111100555054119,0.0298883334882977,0.0539347280366306,0.0419660116828952
S3E2_2,Y,mean,0.8788,-0.5090661526003436,-0.1490804307653627,0.0467617309707827
S3E2_2,Y,std,0.012488216668346,0.02752037196767,0.0370369292989685,0.0298306155192767
S3E2_3,Y,mean,0.9036,-0.6871101988747742,-0.2039057048278144,0.0886698855730316
S3E2_3,Y,std,0.0117586847337049,0.0215706976093256,0.0582025383192858,0.0243710817014268
S3E2_4,Y,mean,0.9353,-0.8324761482610035,-0.2328385952156235,0.1220301210697592
S3E2_4,Y,std,0.0066841437580124,0.0198929443132686,0.0631242453743802,0.0463470048395789
S3E3_0,Y,mean,0.8804000000000001,-0.5130679596957017,-0.1454253104006436,0.0460407803980965
S3E3_0,Y,std,0.0127121988656565,0.0289231144537744,0.0338739793813437,0.0299337535138581
S3E3_1,Y,mean,0.8917999999999999,-0.6015946653997235,-0.1839033294892227,0.0645186726473195
S3E3_1,Y,std,0.0131047065336593,0.0305001998740731,0.0451252345121379,0.0359751004519151
S3E3_2,Y,mean,0.9036,-0.6871101988747742,-0.2039057048278144,0.0886698855730316
S3E3_2,Y,std,0.0117586847337049,0.0215706976093256,0.0582025383192858,0.0243710817014268
S3E3_3,Y,mean,0.9353,-0.8324761482610035,-0.2328385952156235,0.1220301210697592
S3E3_3,Y,std,0.0066841437580124,0.0198929443132686,0.0631242453743802,0.0463470048395789
S3E3_4,Y,mean,0.9668,-0.9165200499974462,-0.2964720829521343,0.129668292963697
S3E3_4,Y,std,0.005769652406245,0.0092465891947533,0.0480539480321736,0.0386171818483328
S3E4_0,Y,mean,0.9031,-0.6949271264751278,-0.2144860775899597,0.0918356386983242
S3E4_0,Y,std,0.0124583751392832,0.0221500744941664,0.068139510954702,0.0275814633613205
S3E4_1,Y,mean,0.9217,-0.775930331739757,-0.223102356124059,0.0756242129495711
S3E4_1,Y,std,0.0095108125602156,0.0204452585634211,0.0851135984580089,0.0407874379232529
S3E4_2,Y,mean,0.9353,-0.8324761482610035,-0.2328385952156235,0.1220301210697592
S3E4_2,Y,std,0.0066841437580124,0.0198929443132686,0.0631242453743802,0.0463470048395789
S3E4_3,Y,mean,0.9668,-0.9165200499974462,-0.2964720829521343,0.129668292963697
S3E4_3,Y,std,0.005769652406245,0.0092465891947533,0.0480539480321736,0.0386171818483328
S3E4_4,Y,mean,0.9819,-0.950022639314765,-0.2969502634982985,0.1659703684580508
S3E4_4,Y,std,0.0018529256146249,0.0088438255962232,0.0656050912041748,0.0801635875364397
S3F0_0,Y,mean,0.8343353114081303,-0.0706901875323553,-0.0626000105547342,0.0591968560724093
S3F0_0,Y,std,0.0134656571639131,0.0231602491554982,0.0258089043918109,0.0476194417047756
S3F0_1,Y,mean,0.820980982065471,-0.2048092749721735,-0.198100636154376,0.1466747075829191
S3F0_1,Y,std,0.0133796840270807,0.0459347147422962,0.0547325776096648,0.0502808814754421
S3F0_2,Y,mean,0.8302575721781957,-0.3345040535790898,-0.3357630231336717,0.1770806716811486
S3F0_2,Y,std,0.0107666337601463,0.045404898388378,0.0864897279599834,0.0660596799752324
S3F0_3,Y,mean,0.8475292012192496,-0.4145537732004342,-0.5055885968469853,0.2981403458512603
S3F0_3,Y,std,0.0167195382666947,0.0300211079399468,0.0986384557140103,0.1493909666581722
S3F1_0,Y,mean,0.8327563640397095,-0.2173682584889941,-0.1242305795863829,0.0623293494546053
S3F1_0,Y,std,0.0090797664028255,0.023635669312145,0.0393917315588113,0.0480472012756687
S3F1_1,Y,mean,0.8242785630153122,-0.3690308660394789,-0.3166599490142193,0.1849442748865692
S3F1_1,Y,std,0.0134166052253804,0.0476862299290509,0.0724114346338234,0.053349687687038
S3F1_2,Y,mean,0.8416246089527449,-0.4633186564634684,-0.453309547229422,0.255351764096195
S3F1_2,Y,std,0.013897578718571,0.0367573249192359,0.1025752981456464,0.0980794878456641
S3F1_3,Y,mean,0.8535634818476321,-0.5058915486191727,-0.6615034604456393,0.3219704364794983
S3F1_3,Y,std,0.0122685270098046,0.0302594275543093,0.0995890857578169,0.2467509988994551
S3F2_0,Y,mean,0.8478138761022684,-0.3706807144205637,-0.1916048944907541,0.0825251440805835
S3F2_0,Y,std,0.012361989920976,0.0252770171566281,0.0514780760073197,0.0448744912337506
S3F2_1,Y,mean,0.8489115941062739,-0.522194740765943,-0.4427929131915574,0.2057094572652058
S3F2_1,Y,std,0.0173632915744887,0.0341692466683893,0.0842753444067886,0.070406781329547
S3F2_2,Y,mean,0.8587497941856552,-0.5840047669746502,-0.6935536325807098,0.4238722435419657
S3F2_2,Y,std,0.0131881617942553,0.0238264138575224,0.120418095939297,0.2494850913649169
S3F2_3,Y,mean,0.8674807757643039,-0.5716854029976524,-0.8402050399998535,-0.1258457057995088
S3F2_3,Y,std,0.0100238900328669,0.030697900591784,0.015482735016528,0.0209996808985376
S3F3_0,Y,mean,0.8753002052021518,-0.6019167851143834,-0.2991267433524945,0.1446917642883972
S3F3_0,Y,std,0.0108198685997424,0.0183371044013091,0.0707808075693736,0.0419584717029216
S3F3_1,Y,mean,0.8932256594884104,-0.7147026625981765,-0.6387375751639848,0.2532013052338432
S3F3_1,Y,std,0.0144197314288731,0.0212406724285494,0.1129004674414515,0.2397478089672882
S3F3_2,Y,mean,0.8939277609546922,-0.712364565833968,-0.8911072529830418,-0.0987330925075876
S3F3_2,Y,std,0.0058370036767611,0.0154354140832602,0.0094018339193649,0.0144178577247225
S3F3_3,Y,mean,0.8730480282896531,-0.6405883419390535,-0.8521556352787888,-0.1168841755216928
S3F3_3,Y,std,0.012804365196617,0.0267462049530679,0.0115908849230161,0.0246794020761256
S3F4_0,Y,mean,0.9081628306804947,-0.7869464441819976,-0.4475919175165903,0.1962065102933409
S3F4_0,Y,std,0.0073168213488721,0.0171219781976052,0.0831672313618815,0.0713005767901125
S3F4_1,Y,mean,0.9216272751516768,-0.8402486544435568,-0.9300678559174506,0.026738683420323
S3F4_1,Y,std,0.0128262349496643,0.0190040881303637,0.0197028969990758,0.3158605916766498
S3F4_2,Y,mean,0.9115837682279924,-0.791296390641979,-0.9127732025159944,-0.0804739208356264
S3F4_2,Y,std,0.0086115209307471,0.0237092058548708,0.0184258434663073,0.0116234114660195
S3F4_3,Y,mean,0.8838695862303272,-0.7113815116910734,,-0.1016099442547202
S3F4_3,Y,std,0.0108768236672261,0.0265366086539244,,0.0169574315119021
S4A0,Y,mean,0.8541000000000001,-0.0119265538477472,0.0278574048216417,-0.0009836185854233
S4A0,Y,std,0.0099604774539733,0.0210023252320707,0.044766198821647,0.0281132237559581
S4A1,Y,mean,0.8545,-0.0590949092818523,0.0061496784419028,0.0120488368944013
S4A1,Y,std,0.0072610069702639,0.0237089541812265,0.0400301794010557,0.0304978522969216
S4A10,Y,mean,0.8534,-0.2911307963959043,-0.0922833894649968,0.0316571500699998
S4A10,Y,std,0.0117681302205953,0.027692616296989,0.0364218978048862,0.0302524775164071
S4A11,Y,mean,0.8533,-0.2917262294161055,-0.0928265511800824,0.0312464799129424
S4A11,Y,std,0.0117950083604134,0.0273712971075126,0.0369864073276287,0.0318799812749752
S4A2,Y,mean,0.8482,-0.1266966349056132,-0.0446026411381941,0.0306260282737542
S4A2,Y,std,0.0133732735126611,0.024714695625949,0.0397039718180716,0.0330394854047691
S4A3,Y,mean,0.8524999999999998,-0.1774663591648713,-0.0492263860012962,0.0236204760122641
S4A3,Y,std,0.007412451985979,0.0235850858418652,0.0433244257306134,0.0355289559791202
S4A4,Y,mean,0.8479000000000001,-0.2171593019541566,-0.0636670930464476,0.0140955721063759
S4A4,Y,std,0.0110095917776778,0.0258640862973685,0.0501692536484777,0.0321420113860575
S4A5,Y,mean,0.8529,-0.2617041376981895,-0.0851968913216215,0.027614172766701
S4A5,Y,std,0.010826408042888,0.0254024882763931,0.0359016833533154,0.0358480108986015
S4A6,Y,mean,0.8507999999999999,-0.2802913425215199,-0.0907770862866904,0.0326634048953494
S4A6,Y,std,0.010358034991681,0.0276950537668275,0.0378830668467162,0.0363844316805326
S4A7,Y,mean,0.8519,-0.2875217598982247,-0.095168544991209,0.0345054888448921
S4A7,Y,std,0.0111997023769979,0.029326894596028,0.0364827411675829,0.0267449014348309
S4A8,Y,mean,0.8537000000000001,-0.2891080157859175,-0.0915358388118509,0.0317336448750269
S4A8,Y,std,0.0116242084557281,0.0277812085219702,0.0368465314730482,0.0286126236259134
S4A9,Y,mean,0.8535,-0.2905347444053971,-0.0934631049147081,0.0322369490354011
S4A9,Y,std,0.0113749236871677,0.0272367929395985,0.0361341551794586,0.03046020952829
S4B0_0,Y,mean,0.7926,-0.0077016919597465,0.0303743709413637,0.0007892494584195
S4B0_0,Y,std,0.0086178110136314,0.0212353300389583,0.0469548372064823,0.0474505504653509
S4B0_1,Y,mean,0.7926,-0.0077016919597465,0.0303743709413637,0.0007892494584195
S4B0_1,Y,std,0.0086178110136314,0.0212353300389583,0.0469548372064823,0.0474505504653509
S4B0_2,Y,mean,0.7926,-0.0077016919597465,0.0303743709413637,0.0007892494584195
S4B0_2,Y,std,0.0086178110136314,0.0212353300389583,0.0469548372064823,0.0474505504653509
S4B0_3,Y,mean,0.7924,-0.0081098824264165,0.0303743709413637,-0.0001053032425847
S4B0_3,Y,std,0.0086948260477136,0.0206598602515977,0.0469548372064823,0.0476424623740757
S4B0_4,Y,mean,0.7925,-0.008305522285799,0.0299376897186563,2.220268318384455e-05
S4B0_4,Y,std,0.0088223201785773,0.0209419873909158,0.0470294908221746,0.0479412183848372
S4B1_0,Y,mean,0.7976000000000001,-0.202660567499954,-0.0970739848174518,0.0189596377657423
S4B1_0,Y,std,0.010134649037392,0.0227707101551983,0.0428006557473987,0.0411831032464033
S4B1_1,Y,mean,0.7977000000000001,-0.2024601666983508,-0.0965025562460232,0.018825538148884
S4B1_1,Y,std,0.0102420701032554,0.0227816749081749,0.0429591492831396,0.0410944583520671
S4B1_2,Y,mean,0.7975000000000001,-0.2028613707128054,-0.0975975450268759,0.0190743286217531
S4B1_2,Y,std,0.0102875329080073,0.0229186011097169,0.0431696030380978,0.0410314331400772
S4B1_3,Y,mean,0.7975,-0.2028551200291369,-0.0976145253579924,0.0190877433558044
S4B1_3,Y,std,0.0102116491213602,0.0226473708823624,0.0421880638290808,0.0410771107999413
S4B1_4,Y,mean,0.7974,-0.2030620235330691,-0.0976087441757406,0.0187920307879957
S4B1_4,Y,std,0.0102977883278131,0.0229309848725693,0.0432814852406676,0.0417499785590422
S4B2_0,Y,mean,0.8065000000000001,-0.2873207060288358,-0.1417995772739423,0.0246113640747114
S4B2_0,Y,std,0.0129120959654976,0.0188873867861889,0.0422749292597951,0.0518677845341102
S4B2_1,Y,mean,0.8068000000000002,-0.2875245851710024,-0.1412007748787327,0.023171627335191
S4B2_1,Y,std,0.0127349039171003,0.0186597720095751,0.0414909969918886,0.0517377078156747
S4B2_2,Y,mean,0.8067,-0.2881140910309714,-0.1423983796691519,0.0228746612700073
S4B2_2,Y,std,0.012936168074219,0.0186618526581979,0.0431278070695766,0.0513167128850025
S4B2_3,Y,mean,0.8065000000000001,-0.288511328735877,-0.1436229648568236,0.0231804212438887
S4B2_3,Y,std,0.013040535094679,0.0190359626370433,0.0421343148662765,0.0514448420477059
S4B2_4,Y,mean,0.8062000000000001,-0.2890938573919218,-0.1454305022797866,0.0235677308726844
S4B2_4,Y,std,0.012856472645671,0.0191275467897095,0.0416562057527763,0.0511560025670143
S4B3_0,Y,mean,0.8084,-0.317347515898997,-0.1605631476242696,0.020748424975145
S4B3_0,Y,std,0.0118528008879288,0.025916511982166,0.0436244290777797,0.0543974412652284
S4B3_1,Y,mean,0.8082999999999998,-0.3179519447501763,-0.1618499731787218,0.0203174554101977
S4B3_1,Y,std,0.0120004629540326,0.0262316272590171,0.043146151613928,0.0539081138794138
